device_id,phone_brand,device_model
5744776019569825913,小米,note顶配版
-4892370320156460470,vivo,X5SL
-8510808941853229594,酷派,8056
-2625182744218519041,乐视,超级手机1 Pro
7949164673631641875,酷派,F2
-3829688950654535502,三星,Galaxy J5
-1963846104379440566,锤子,坚果手机
8936918723174155879,华为,Ascend P8
-6934442683573811805,OPPO,Find 7
7161746773249853666,OPPO,R7s
7816447071566673220,OPPO,R7s
-777788491668680046,三星,Galaxy A5
7290126121975207607,乐视,超级手机1s
6496968396895736915,小米,小米4C
6211304737708473120,三星,Galaxy Note 2
-8529149429243083482,三星,Galaxy S6 Edge+
7914377325054585046,三星,Galaxy Note 2
7077117009168720781,华为,荣耀6
-4741058902664499842,三星,Galaxy Note 4
3515871557326659010,小米,红米note
-1764265528613469893,HTC,EVO 3D X515m
1078526401680910364,华为,荣耀畅玩4C
-5362834190551349309,小米,S7
-5511375059855617140,vivo,X3L
5712727019425693578,vivo,X5Pro
-1896279623182519856,小米,MI 4
7832544583796363090,小米,红米note增强版
-6890468037818637022,OPPO,Find 5
-7026216694865648047,华为,荣耀7
744446862936909238,中国移动,A1
-1186717375231530845,语信,红辣椒 X1
7089351196763747541,三星,Galaxy A3
4188269494380446446,华为,畅享5
-6388113119250246771,魅族,魅蓝2
-1074073532834677895,魅族,魅蓝2
-601310504164229955,三星,Galaxy S4
3526234518931125324,魅族,MX5
-6510843845813660268,酷派,春雷HD
-448640012476664702,OPPO,R7s
7169309669109413698,魅族,MX5
36809390168341263,小米,MI 3
2041939350419521873,OPPO,R831S
-6596650220524343185,华为,荣耀畅玩4X
9075163376881089865,魅族,魅蓝
7243267928675423109,魅族,MX5
8413111501124118028,魅族,MX2
-5816137246529494489,三星,Galaxy S2 HD LTE E120S
6333552021086833084,OPPO,R7s
-1047938050922065058,小米,红米Note2
6595071769891245122,魅族,MX3
885625860655559810,三星,Galaxy S4
-496589561602554886,华为,荣耀6
2989044052038527004,魅族,魅蓝metal
-4724466252159725430,三星,Galaxy Note 3
5421896871435913951,朵唯,L5Pro
6864479430370194275,华为,荣耀畅玩4C
-3508086428347327450,OPPO,R7
-775570164044934129,华为,荣耀6
-3581638433747322064,酷派,ivvi 小i
-7888283235288884444,vivo,X5Pro
-5191502902158862914,华为,G520-5000
-5062468050206549212,小米,MI 3
-2357456487726345217,华为,荣耀畅玩4C运动版
718920408663594432,中国移动,A1
2356249720327613608,华为,麦芒3
-5066806505531305585,三星,Galaxy S3
5587299174818302747,vivo,Y11
-1314107400664253340,三星,乐檬K3 Note
4216490986978714902,华为,荣耀畅玩4
-6375842776655091182,三星,Galaxy Note 2
6605092712387230490,三星,Galaxy S6 Edge+
-1600078333581141373,OPPO,A31
-5906213836724865027,魅族,魅蓝Note 2
2150232767821225076,OPPO,A31
1737015155828239674,小米,红米note
5791307901278058100,小米,红米Note2
-3915877968291400859,三星,Galaxy Mega 5.8
3782408431401839132,华为,Ascend G700
-1995947520837305456,小米,小米4C
-8481940955585675877,联想 ,小鲜2
8615844849981600425,OPPO,R7s
3983941396233045794,魅族,魅蓝NOTE
1473780295278851090,LG,Nexus 4
-7848419572181864123,魅族,MX3
-4770665524963152598,三星,Galaxy Note 2
201386766080401244,OPPO,R7s
-978772258710283746,优米,3
-818204222150792438,OPPO,R827T
4078142765433407133,小米,MI 3
-3379836880402292183,华为,Ascend P8
6243006180739607848,奇酷,青春版
-2020898117711399218,华为,G520-0000
943440779038509028,三星,黄金斗士A8
3213871371985664389,三星,Galaxy Grand 2
1752868908870390633,OPPO,R819T
-7416985841941749822,魅族,MX2
8815855671405494146,华为,Ascend P6
190686394309053200,小米,红米Note2
7056817173749843291,魅族,魅蓝NOTE
-9049555258916619903,小米,MI 4
-5053976733101983425,华为,荣耀6
-3144146727981396085,奇酷,青春版
-9041093408935444716,小米,ELIFE E3T
-2778250614059905203,OPPO,A11
-431133538929858168,OPPO,R7 Plus
-5610421027714836089,华为,荣耀4A
-7768356254616628678,vivo,X5Pro
-2212476547364571124,华为,荣耀3C
6943174280924065237,魅族,MX5
3176194728720347255,魅族,MX2
-1801490450239301780,华为,荣耀3X畅玩版
-56881983628431732,三星,Galaxy Note 3
6172572317374995170,华为,荣耀畅玩4X
6918547066643722601,小米,小米note
993169738452493488,小米,红米note
6636673746754895400,三星,Galaxy Note 3
2928069802408497339,三星,大器2
-1417434283135886815,小米,红米Note2
9198845453596341745,小米,MI 4
1253227661889871039,联想 ,U960E
-1382407583251058882,三星,联想黄金斗士S8
-3907069733141709317,酷派,5950
3923347229795037130,小米,红米note
8439646018853025153,联想 ,Q519T
3726032794587414882,小米,MI 4
4578671354073885291,三星,Galaxy Tab P6800
7225196039394391843,vivo,X5M
-4155616304078959339,三星,A398t
-4568222392296564148,小米,红米note
8149617133055778102,酷派,锋尚
8197781397479214891,OPPO,R7s
-2017595012464941176,魅族,MX5
-5716820110976019406,酷派,大神F1
5348248010994239806,努比亚,Z5S
-2181794849874381298,魅族,MX5
4194904613428536610,三星,Galaxy S6
4492577461646330743,小米,MI 4
-5094069074644739629,华为,Y511-T00
-7767450056743072373,小米,MI One C1
-4325457721995505927,三星,Galaxy S6 Edge+
-3062847820076326565,魅族,MX4
-2584491445166599151,乐视,超级手机1s
-7143214399940601941,酷派,8085q
7148886986964963710,小米,MI 3
-2351344540810816117,魅族,魅蓝NOTE
-1573946715098841318,三星,Galaxy Note 3
1805011600777023924,小米,小米4C
2168627452299660371,三星,A3900
3341777868534040711,三星,Galaxy A7
144874224208454955,小米,红米2A
2441420818562492669,小米,MI 2S
8852753096977949297,三星,Galaxy Note 4
-5378794851052793673,联想 ,V5 Max
-3831171178227070749,小米,红米Note2
-1902425930835916625,vivo,X5Pro
8527454030793291298,魅族,MX4
-7225101256015732274,美图,M4
280661188953934848,朵唯,L1 mini
4262770080843214901,小米,V188S
6422065018405506514,OPPO,R2017
-3953475011316043899,ZUK,Z1
-8191888721324378785,vivo,Xplay
-7375094721583849404,酷派,大神X7
2954415825587477674,三星,Galaxy Mega 6.3
5998620211529607820,小米,MI 4
-5665023683850359948,联想 ,Grand X Quad
7171236134531981245,小米,红米note
1096002987235898808,三星,A320t
-7065320926217839078,酷派,大神F2
999151872644097178,三星,Galaxy Win
786981995421925293,锤子,坚果手机
-541585869729658509,酷派,F2
-5926434628041064644,华为,荣耀6 Plus
-247101547489737940,三星,Galaxy S4
1176663347292424756,三星,Galaxy S3
-1479680772549840351,LG,G2
7631983432056175750,OPPO,R7
-3782629191381881732,魅族,MX3
6704729747003521657,OPPO,A11
8084414836678066738,华为,荣耀6
8303319773110307422,三星,Galaxy Core Advance
2449456087272892213,华为,Ascend P7
-6041004850766014554,小米,红米Note2
4517258840667552246,华为,荣耀3X畅玩版
-7510460483069629861,vivo,Y28L
-228858659732957627,OPPO,R3
-2029040672686128445,乐视,超级手机1 Pro
8325066989797661200,魅族,MX5
7200498978292107545,一加,One
5382912136614411662,华为,畅享5
6987067703445953663,小米,小米note
-6619271802443323219,vivo,Y27
863582805794095352,小米,红米note
5134053496576199176,酷派,8720L
-7888236399131702184,三星,Galaxy A5
6361183301650954963,努比亚,Z9 mini
3093542724625382188,三星,Galaxy Note 4
839313906025955169,HTC,Desire 820
3294501093381328569,酷派,大神F1Plus
-1989516754925644462,小米,MI 3
3824728257865789049,小米,小米4C
-5217740995807719756,OPPO,R1
-3802427723697427236,三星,Galaxy S3
1910547674512576292,小米,MI 4
2001895845457609561,小米,红米2
-3652889105001170696,OPPO,R819T
5955687117376620511,小米,红米2
5061560465438648520,三星,Galaxy Note 3
8873841635270921154,vivo,Y22IL
4940719731988088174,华为,麦芒4
-6632023355219065757,华为,荣耀3X畅玩版
4752002316209122585,乐视,超级手机1 Pro
-7244418047535236713,小米,红米note增强版
2556725056831236859,聆韵,小苹果
-713194803110441294,华为,荣耀6 plus
-4229204516857154485,三星,Galaxy Note 3 Lite
-402888407204442625,华为,Ascend P6
-1697552340834216857,华为,荣耀畅玩4X
-6774657237483233599,三星,SHV-E210L
7429401285879122823,乐视,超级手机1s
-7209883206200284698,OPPO,R827T
-5391105048349753147,vivo,Xplay
9079833045435977094,小米,MI 2S
-5156286828196324825,TCL,乐玩
-8759458095274426585,小米,红米Note2
-1861491642185753305,华为,荣耀6 Plus
4758040335221313670,魅族,魅蓝Note 2
7709422018359167503,OPPO,1107
3952233246024918467,乐视,超级手机1s
-4853192977861512441,华为,荣耀6 Plus
3019846990538271040,乐视,超级手机1s
3405374288639186785,华为,荣耀3C
1456405535638155153,华为,荣耀7
-1057555548944468617,乐视,超级手机1s
7200538268001704928,三星,Galaxy Grand Prime
-5149319641137082546,乐视,超级手机1 Pro
5731438570447571393,OPPO,R1C
8156315557191538501,奇酷,青春版
-6380328381524615386,三星,Galaxy A5
799012334669472052,华为,荣耀畅玩4C
4503140956878596452,OPPO,R1C
4861881467690847114,vivo,Y27
-5126998540960388927,小米,红米2A
-6656693460877793890,华为,荣耀畅玩4C
3291994404018033467,OPPO,A11
-261407206838346002,小米,红米note增强版
8670438865866124796,三星,Galaxy Grand 2
-2860787238231950502,三星,Galaxy Note
-7199173159952384948,小米,红米2A
-3712957678623874481,小米,F103
-604128781742459772,vivo,Y928
-4330778363136800569,三星,Galaxy Note 3
8187077785878826630,HTC,One
6343060625773773312,华为,荣耀7i
-3742143025856662038,小米,红米2
-3106161839653383834,小米,红米note
-6599259914322138891,三星,Galaxy Ace 3
-511094826260470637,魅族,MX3
-2337327764640907685,华为,Ascend P7
-1059443359906468301,华为,荣耀6
6068041951921809123,乐视,超级手机1s
1431970541545445161,三星,Galaxy S5
-1302316215156218582,魅族,魅蓝Note 2
-87037167798670725,小米,红米Note2
-8910726015821561147,魅族,MX5
-5080339439084765422,三星,Galaxy S4
4219144910320227488,OPPO,R821T
3361268064623521367,三星,Galaxy Note 2
4156237729875189705,小米,红米2A
1430294198738749393,魅族,MX5
-7774831464505707834,酷派,大神Note3
-6407723347152646823,华为,荣耀4A
-6166894653553518110,华为,荣耀畅玩4X
-2621687159092364062,小米,红米2
2301856544162047340,乐视,超级手机1
-5258638327123068823,三星,Galaxy Win
5764514051089791065,vivo,Y11
-6540882717658606312,华为,麦芒4
1673157818547060474,小米,MI 2A
-3728371413807390060,OPPO,R7s
8776037137544078263,OPPO,R831S
-2885977155535060505,vivo,Y13
-1630948530275800614,华为,Ascend P8
2618384363257327271,摩托罗拉,Moto X
3844306992852629013,三星,Galaxy A7
-1561191478758443427,vivo,Y13L
-6376761196527228821,华为,Y321C
-4197976570205368771,小米,红米note
6045891585680393354,魅族,MX2
5348833634646558279,三星,乐檬K3 Note
-7488341154519589053,vivo,Xperia Z2
7359484302062990415,酷派,5951
-829111011486575074,小米,MI 4
4287267219661306358,三星,I9118
2256741126899205729,魅族,MX4
6454067711017256409,OPPO,R7s
-1344978532383476535,酷派,8750
-6054216222951404737,vivo,Y27
8158895564554122413,小米,红米note增强版
7923052108224016996,小米,S5.1
1488749801631935378,华为,荣耀畅玩4C
-4387656052472721653,魅族,MX5
-7318025637245276046,小米,MI 2
-4240124544689445579,小米,红米2A
-5955978533556862031,华为,荣耀3C
-6643066431932971275,华为,荣耀畅玩5X
8331312562163320053,三星,K860i
2724251547710123806,华为,Ascend P8
1916640935310360292,酷派,大神F1
-3897832549268550764,华为,G730-C00
-7755300786923885981,OPPO,N1T
1134183847275238296,三星,联想黄金斗士S8
-7660578722380213922,华为,P8 Lite
-3550531983428550153,小米,MI 2S
4601536635216115149,三星,A708t
2234527901114558913,魅族,魅蓝2
4870206386291361221,魅族,MX3
-8755488488682390946,小米,MI 2S
2485713427822256455,华为,荣耀畅玩4C
-1912200058737250132,小米,红米
-864197741452560842,小米,红米2
2184000407660213596,小米,红米note
5771116743313425300,锤子,坚果手机
-959596655139903761,小米,红米2A
851113116339138802,魅族,MX5
1519724123335875788,三星,A670t
8176651603203164721,三星,S658t
-7293335867687004212,三星,Galaxy On7
-511204304994698389,小米,MI 3
8556525675329328487,华为,Ascend P7
-4042283520937698022,HTC,Desire 820 Mini
8675530125764263009,小米,红米note
703681836328096694,奇酷,旗舰版
1024132438592413052,vivo,X710L
9052321954121978497,华为,G610T
7019275816605741798,三星,Galaxy S5
-5823530658102760933,三星,Galaxy Ace
-49650275580784797,三星,Galaxy Note 2
5943095754495858882,华为,荣耀6 Plus
7517816369380770067,华为,G610S
-5994202466268630986,vivo,Y17T
7878887070379025423,三星,Galaxy Note 5
290118108141505540,酷派,T1
-3120183104364655908,华为,荣耀6 Plus
-7007186636838672360,魅族,魅蓝NOTE
-9091129747969450922,小米,MI 3
8289901976559054572,三星,Galaxy S6 Edge+
-3991212351835867992,三星,Galaxy S5
-3951160561874446178,OPPO,A33
9150645052687750064,HTC,603e
3391435444776706546,小米,红米note
-9223321966609553846,小米,红米note
-3393618732871687333,小米,红米Note2
-1098062304151387471,华为,Ascend P7
8852511975545116264,小米,MI 4
665389309737432046,小米,MI 2S
-818342022483894835,OPPO,R7s
8153036264555168584,三星,Galaxy S4
7157523099861864429,小米,MI 2S
-4360250234520230138,至尊宝,LT416
7188404851977652646,三星,Galaxy Note 3
4597089320461734118,三星,Galaxy S3
835919393641323370,华为,Ascend G7
-7958825890261200013,小米,红米2A
-8169277950633674104,乐视,超级手机1s
3468594372405318011,vivo,Xplay
-480872472511170637,华为,G610T
4755019296208656456,HTC,G11
4205011678377439041,魅族,魅蓝Note 2
3375701345686272367,vivo,Y29L
-5318890017941985177,华为,荣耀3C
-5817161942783844997,vivo,Xplay
-2378897094610737619,华为,荣耀6
8245088189438905764,小米,小米note
-1805452415296473122,vivo,Y13
-6641253602884568359,vivo,Y33
-2944753836390211521,三星,Galaxy S5
-7713556526234279131,三星,S7568
-651264518537805854,小米,红米
3732707816336742833,HTC,T528w
-7529964909279045005,OPPO,6607
4955499555509897460,三星,Galaxy S5
-378507069554114307,小米,MI 3
7286460156768269592,华为,畅享5
8219245616842632855,魅族,MX3
-5753626006657581385,小米,MI 3
-2576508958718521360,三星,Galaxy Note 2
8208832016328571206,OPPO,R7s
2479249544430213420,TCL,么么哒3N
-4182139842502871780,三星,Galaxy Note 2
5132594033699421887,vivo,X5Pro
2565862453788779508,酷派,8730L
3246718022900240576,魅族,魅蓝Note 2
-3570091500592479604,小米,红米2A
5689198621765779584,乐视,超级手机1s
-7503325297704352841,三星,A788t
144627252164619584,魅族,MX5
2190685396555497491,小米,红米note
-6439857370295818077,华为,荣耀畅玩4
7270698957602154490,小米,红米note增强版
-5200077857162449561,小米,红米1S
-7537045089757304817,三星,Galaxy S5
-1062432543699161664,vivo,Xplay3S
-556809997278036070,魅族,魅蓝2
8296344463762510096,富可视,M2
8563360616343076823,魅族,MX3
-8513194431261703196,小米,note顶配版
-5280204755765774130,vivo,Y11IW
-7456534635170830716,华为,Ascend P8
1515817720778966609,华为,荣耀4A
-2384948873279644701,华为,荣耀畅玩5
-1927378085319700498,小米,MI 4
5711778452738726285,OPPO,R2017
3575819828406456864,魅族,MX5
2638980856424082754,三星,Galaxy S2
-7542274788399085990,OPPO,A33
7184731791333543110,小米,红米note
-7639780140282146542,小米,红米2A
8002043712746727789,华为,荣耀3X畅玩版
-4128286501247357570,魅族,魅蓝metal
-8441460610741308280,三星,Galaxy S6 Edge
-109424375762743700,魅族,魅蓝2
-4136285090267340162,优米,R1
-7221763223588494819,三星,Galaxy S3
3917705157424444414,三星,联想黄金斗士S8
-2038158663201042998,三星,W2015
-5644392933889883492,小米,红米2A
7688991432709615911,小米,红米Note3
-8516025638959011126,魅族,MX5
-8944236945163518167,小米,MI 4
-4656868034325386120,小米,小米note
5837080820762230120,三星,Galaxy A7
-7585002566383824466,三星,Galaxy S6 Edge
4262951881070761824,华为,B199
6661189745944215736,小米,红米1S
2249834860724888520,魅族,MX4
-8345470143516182650,酷派,锋尚Pro
-485246112245803350,小米,F103
-6274365802092575111,vivo,X710L
-6446443942392046526,vivo,X5Pro
-5070150558832858851,三星,Galaxy S5
-5094515137142438342,vivo,Y23L
-1308707671247020458,小米,红米1S
7456509458071831017,华为,荣耀畅玩4C
3387561796453300244,魅族,MX5
-4159587332795350463,OPPO,R7s
-6548465737134534100,ZUK,Z1
2293692084709896703,华为,荣耀畅玩4X
-7057600767169878014,三星,Galaxy Note 3
531696943818085056,OPPO,R819T
-6732496077896138525,魅族,魅蓝NOTE
4628524313086094398,华为,Ascend P8
-2616873072332387995,OPPO,R830
-8428322943942057845,魅族,魅蓝Note 2
1503305597375800898,小米,MI pad
7176679265479379342,小米,ELIFE S5.5
8822697186092230910,小米,红米2A
6320982477091277729,三星,Galaxy S6 Edge
3331779813226393039,华为,荣耀3C
-5285517943978605077,三星,Galaxy A7
7955889282158437979,华为,Ascend P7
-8777244044520081068,小米,小米note
-5962539521585098741,小米,MI 4
1976318718295490793,魅族,魅蓝2
-7348778297536848302,联想 ,Q505T
-5392022500160881029,三星,Galaxy A8
7444004395667239646,华为,Ascend P6
-8446434336224993676,优米,R1
-4811206730169541732,小米,红米Note3
-3010076172236853354,小米,MI 2S
4473590869074753950,OPPO,R819T
-8574276422688759908,酷派,锋尚Pro
-3888823157771403490,小米,红米note
5798984498510521319,vivo,Y33
-1042000654552724291,华为,荣耀3X畅玩版
267208801065653664,三星,Galaxy S4
6853814766229077715,OPPO,R7
-6779686595081053147,华为,荣耀7
-9166301499951288264,三星,Galaxy Note 4
2821721500082188428,华为,荣耀畅玩4X
3100984069797056663,酷派,9190l
-7122050773507149992,三星,Galaxy S5
850251269965935859,酷派,大神Note3
6841216998501007357,小米,红米2A
6132974419623839876,华为,C8816
